identityLineItemId,lineItemUnblendedCost,lineItemUsageStartDate,lineItemUsageEndDate,lineItemLineItemType,lineItemProductCode,lineItemResourceId
jz5sbxwaq3dywfbqp73nxafttu3bmhvpthrz7l73yljcz7zpeuiq,0.0604939404,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-882eca27-2f4b-1a58-db00-c50d4d1b144e
gzf2yismglt2b3eybd4fcc7btlrtedulxbenblzvtquwhswr3qoq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
rpu5pnbbbz5ohqw2c567eg4sy6waln367465uzj2mr46efqxaf2q,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-001
jnckijd4ovuzij7dgksjxinilh56ftadiypshbupujfw2glb4exa,0.1216104458,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-73f6f578-d373-7518-2345-8b445c997c41
etuffqe4f6c53d3d6cis2kzrtzvmhxtwchsqbdp43xjva2n6w5ta,0.241,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
svuo43r2voib5fhphzlsrf6tl7ju4szo7xgptdpnv2hrgedsicxq,0.0180342356,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-6b09d285-128e-823b-269e-b3572dd09195
nsb6mzptmqz5khhu5kynkl76vdnggst7ewj7f3ml7lvwvni55wjq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002
eac57haqflajubiashz5m6va3glal4xeagghil6g722s3dgjs73a,0.241,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-002
rkn4qhkylq4nhydngmvo7gb2fkypuswz6hap6zcvdkugickmr4ba,0.1208554348,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-48f723fd-4b52-e5a4-f7b6-a1b9ddbf8180
zczlmgbdrqcjovdelvurntttiqrp4w2eriv33zhohoxbck7bpwaq,1.832,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-001
mmbiwpf2xxrcyzft5izngby5piwoae3e26bs3jqjenxizc7dpa7q,0.06004636,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-3ajhfmuy3secirzixwewq4pxgi
e6ed6i7mjbyiurs2wcwfeph227ut4amic2pqz2lh23iw3d4xwxiq,50.6331324854,2023-07-07T03:00:00Z,2023-07-07T04:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-c8d1daeb-4b5c-9dda-e856-355f1c43a5e7
x7sftzyts6gpg3iq5zwet7nib6x3uqfdscea4niarmwxsqio3fna,1.2607285702,2023-07-07T00:00:00Z,2023-07-07T22:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-68b56f3c-1fab-7e44-d2ec-8f27ded16139
jktavauh5vf43ptga7gtt3nsbopoexbpawfs4k6xsfiip3u572oq,1250.24241364,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-hs4movmrckpn7nrmt7ee73tlkq
u5sdcys4q7shrhxz64ebkvz2vbgih6smn5gwgwj5j4wjzakwvdoa,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-002
sl7sr2gdcv33ephtjyoqezx7o6mkopu52bngo32qb5oyooio3iua,0.1225953922,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-d778195e-20e5-d1c2-98e4-b307d9690a74
7h4rtecwjho2v75x2tgcxgrjil3swybxwijswqqsgxdycwn5zbdq,0.507,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
mhaepsaimotxhnn4up7xtvtpenketgafzf3gjet45apwamozfw7a,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-001
hak3n2bagyqid3a7hz32oy5bghdrhsxt43gxxk7meplcvuvx6u3a,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
kjrwjuidpf4osso4kgplubdchqkrzxbhmfuvk6tep45xslfai2qa,1.09E-6,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-3
zj53zkgyu366olvshkp354rrh726olhsqybuqb3w3fe4pjurczra,0,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-2
mqchsigzp7oxkhv5vq5eaipbklalwgu4ranoi5d7hoe6o54er2sa,0.0600346938,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-3db8e706-2bd1-290e-e608-18663b5f62d3
2cxgukh47pjvqvk3euxgcwyfjuebwmvvym6ebboil6shsxowyqha,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-001
qrmwks3rthasbysr5rcjxpb3pnzoi6rd2i77clxeod6k3bd7v45q,0.241,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
q3vuifyqcmgvmitcsthjdejm27zkjbhcoeuqahjxtgmxiprvjkxq,0.0108953778,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-f3199730-28b1-c8fa-35e1-acdb8aede2f6
m2pb2c55djrpehy4hyfkhpcgtwxqillsfvboahkocmzppjgdyhpa,0.979907104,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-26c6f8a2-7249-0f49-307c-9cb9e2a9076a
lybrxg4zmu7a6mao3roilaul5rnkue2hfmllzmj2jrywwb5mtwfa,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001
dorsejqo7ijfkehtpfzm4ewulslt3npgfd2vdz34qsty4fpuqs7q,15.36,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-2
topoqdbtcl5oicsqftwgvxsl6uf3g4fowhfkkoc7pcjd6yyvtxtq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-002
q35kyqratzzg7inpsweqtqkprfnw7b3x4zt3aep46mihdwucel7q,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
hvfldwkz435en27ru7ioglevw4pnabmweveahk4hm4edjuc7vpua,0.9844067742,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-2b78dafb-4374-31b3-26f7-c6ee03502d4d
bd2vrre2yztcwnnnragvbzjuio52rbomy2xvuikjocw3hzc3ze6a,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
qvzj6ztinj7b47qbvsaf7bcerqwrvic4wp564mc63fautv362vxa,0.121791666,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-4d916077-0637-8919-9112-e4cb6c071941
vam3veixmktam2mw6rx5ukawadw3xxkr7ptrs3nwbx4fxd2kvasa,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-001
ay72fgavqjbno4j56wi6pepoxohxyrmbdbq3nznvkhdi6paql2kq,0.1199735742,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-e8d59a88-a44a-ccb5-1dc5-29e4d17df633
zmy7asv4gax3dgwj2rdm22iqytuko2lksdewsakhuvwnkzqjdabq,0.1214697776,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-e796893f-3b4c-9abe-aca4-be4588bbaed1
u5sdcys4q7shrhxz64ebkvz2vbgih6smn5gwgwj5j4wjzakwvdoa,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-002
2opzbikkuxb7mxtjorb5b775zpw26couv46vf6xbcdnmntxsxe6q,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
zcemye7ommyc3jokuf5kcgzw42hjqta27lz236fvghytfbg7i2cq,1.46059E-5,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-bi
mr7xugka7xugbtuojrhd7b74cq57xkfvuhi2i34tl6nubjxx2coq,9.3882592273,2023-07-07T00:00:00Z,2023-07-07T08:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-hs4movmrckpn7nrmt7ee73tlkq
hft5rsreamkqbg6lihamytyugqw2pgz2eddtnsu25y4o22gnbndq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-002
baw7wt2tbkkvutvduwfd7uaoqvtbryy5y6a3l4c25lnihk22mdva,5.8952040036,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-1df4f4c6-2a04-ff30-d9fc-2fba7f18cc8b
yxwmwg34xhdqzdoojddxujt3fufugoudog6cjwh5f3fzpa4eqgda,1.3879096931,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-02b6ff64-079d-93cc-df6c-55a88a746f1e
6rkfn7wfwqfd7c2r5s2udajuy6o6xdmxkmgdhabscxstel5soiia,1.3996005149,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-5f1d1a48-92f3-5852-c972-f7b8d24acede
rlyuj5d46do4744v4ml3j4ognee3xbikz6s7kxl3smvzqwzqx2wq,1.4115854331,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-097f5152-6e4d-a87a-65bf-fba529718253
kqolj3xrwyu64npyclfrzvjbk5kxzrx4fcu6dudmc77hggvr32ia,0.0313895945,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.UserAmazonProfiles
xibj3kehlckjtu3veh4ja2xolrxnwy2acvflo2pz2pxwr5gdcu7a,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
qdizxrln7bmwqydyq4dgul5exsq6dqayyazi2vzd2ujjmzsmrlaq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-002
eac57haqflajubiashz5m6va3glal4xeagghil6g722s3dgjs73a,5.543,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-002
pg3wjujqf2ee5josbqmrmttde32cx3k7aiy7pe543j2pznf2n4za,0.135900279,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.OrderFees
bd2vrre2yztcwnnnragvbzjuio52rbomy2xvuikjocw3hzc3ze6a,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
lybrxg4zmu7a6mao3roilaul5rnkue2hfmllzmj2jrywwb5mtwfa,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001
yi7qgtgbn634okpuzqhtpgdn42buyrcfiywvlw7zmdcmvns4dxgq,1.4032618412,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-20b01dd7-c293-17fe-0616-5f2b7345f13b
tpjbkkegufqrq3gjlugjozwplls7ea5z3mqq6zog5wlnee2av4ta,0.828,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002
jdxvxns4ekxfc3s6c63uysonhbcqilhu2jcprefj33xba7adhaca,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
rzp2scfwidp67nvkbfhkcf3bhcopazabncuaueqcosqmpogkjcnq,11.661,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
2aly4mznhk6bk2vu76catdh25n7kayb5hhe2u3flujeghnawjk3a,0.0455162091,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.Sessions
cl7dzipb64mubxodcfx27ml4n33sskgf6hf43ceyib67dr6ebxpq,3.7306400079,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.OrderFees
3gw5mtx35jnybar73nhixhwpyuweevnmte5miq62toi7u6an7ueq,21.068,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002
mr7xugka7xugbtuojrhd7b74cq57xkfvuhi2i34tl6nubjxx2coq,33.8147777179,2023-07-07T00:00:00Z,2023-07-07T21:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-hs4movmrckpn7nrmt7ee73tlkq
2opzbikkuxb7mxtjorb5b775zpw26couv46vf6xbcdnmntxsxe6q,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
enqwnwfa6lzir4ouklaxhkda4qbvyl47wxe4whjvwzoys62hlfga,1.146877342,2023-07-07T00:00:00Z,2023-07-07T22:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-8c32ec5c-f809-4124-f68e-d6f27df9a5a8
gzf2yismglt2b3eybd4fcc7btlrtedulxbenblzvtquwhswr3qoq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
mqc3lgrag3z23psmsc35b32inrc2bddww2xzuagewazbyil7lf6a,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-001
pq6wi363gexx7wjhejv47lwsmihe3qz4fviblprhp5auv7hlf2xq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-002
hak3n2bagyqid3a7hz32oy5bghdrhsxt43gxxk7meplcvuvx6u3a,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
gs7uwp3ovcezmm7n2thtkz6qvqvzghporub4mmmdcuieomfdo3da,1.4052206684,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-41ab690d-e997-5fee-a4e6-b85b169005b9
x443dghnk6tudymqracgzbiovhvzhtbl4rfvsd4mqz34hce57zsa,1.3849183545,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-96165bf8-cdc9-0623-f691-9a2f163309e8
hnodi4debawaghpr727ci22twvdgnk7ertvgitfbzboxcqoxevyq,4.5676390265,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.OrderFees
osq6gski7qmxbkpy2xx32pogg7mjhxvkbf2o7cnom4bnq6nww75q,5.543,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-001
ialb3y2ckv35j6ctizes3sas35txbjngs4ka3wspnxz37el3e2na,0.0070992789,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.UserAmazonProfiles
whxgo7oc67goj7rchnz2346gxfq4t3wwhsbkw5vxty3snrx5h4uq,5.8877034168,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-060ae74d-0bc0-33ce-5a17-924398a13411
tpfh6nwxevpxlo2edoh6ntrfdt3wzcjr2gt5i4pgxaqrlv4y2tpq,0.1243901835,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-fc9efb7b-dd4e-4b96-482a-fad57e8c37e2
mmbiwpf2xxrcyzft5izngby5piwoae3e26bs3jqjenxizc7dpa7q,0.02965292,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-3ajhfmuy3secirzixwewq4pxgi
62ijub265v26yua2vz4ihn7xin6wh3ubp6nrmy2iqurehprvkzda,0.7313373456,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-76cd6843-c375-84d5-9dee-aae92554c585
edcw55ybugmwm4cqjixxfllosn6sna3xaxca4c7hpv7jrnsjtbpa,5.8895378736,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-58401949-47a7-8b1d-6524-67c48dbfe264
63tvl6b5mguwuo7tycbfxxmpc67uoz2nnutsbybx7osgbi5gbjua,0.3443160384,2023-07-07T00:00:00Z,2023-07-07T09:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-9637b7c4-5952-d17a-934a-013bacb04332
yiawjpqgor76wurent4b2ik4iggzuczuggx6eoidniyfjx5rs2pa,0.507,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001
kfh4kplqclykjb2v6ec6un6nlfkswozsz3ge5tif65i45uh2duwq,0.0946045476,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-4201c2fb-47ec-1166-1a46-bf323ac2381e
4q6mah6sp6tiqpvhrcoibffnt62hlsyium37zoxxfu7rdzj2lb4q,5.885660466,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-dff14c96-8fed-d454-420c-a85163316a96
6pvhmup3v24p2hucdj7afk6pmdf4vudxsf63urjb4mubpejoztva,0.736079022,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-b72a9791-15d6-ab78-3476-fd9150bdba90
lmym2snk33cdjcfkifn5zdpmbpd2plhtpywpqfa72jzcoaurjs5a,0.7198414452,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-e8d59a88-a44a-ccb5-1dc5-29e4d17df633
bd2vrre2yztcwnnnragvbzjuio52rbomy2xvuikjocw3hzc3ze6a,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
au7agwjwihepayu5pipiu4csxvfpadzbywdjje2344h6xzi4gmwa,0.0312004002,2023-07-07T00:00:00Z,2023-07-07T10:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster-snapshot:awsbackup:job-91c0c501-e76c-6de4-3c5a-ce2ca7676cdf
hb6a5hlnmuhca3nirfvlzyhuxf467j4hyyllcovzvptucmmlxida,0.731725578,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-d1aa5adb-e46d-c180-9364-4cf25af757ac
ctpqexb3stmuhwtshuwovx4cypq7b6mumjylmzdrtslhsixtxiza,21.0559997952,2023-07-07T01:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-0
fmrreykdo5za2athdxk3vq4xo7htusrm2uaia3dpua3z6er5q27q,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-001
gs7uwp3ovcezmm7n2thtkz6qvqvzghporub4mmmdcuieomfdo3da,0.7331586096,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-41ab690d-e997-5fee-a4e6-b85b169005b9
iobvczerok6oykrqpln4lloboonjwa7gxbuippe3pjbix46vufqa,1.312,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
hcxaaayayyh3hlpug5mwdh7lnpsniikxtdujyf2imibltmv6ydqq,0.25555794,2023-07-07T01:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-57ljsgpq5lpf4pthtuipledu7m
ctxlx2du4uooliqrywmkxfwcgpgfrvp2kecotfceyix6epcf4dja,5.8948120764,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-95f0f065-ad01-7204-c731-45ed4642f175
op3dhuulwsuvptcfyp4hrgbw4frg3sgisf4hf2udscmpi7q3vjpq,0.2873842435,2023-07-07T00:00:00Z,2023-07-07T08:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-771248f8-7a6e-c574-a613-6926cdf79a0c
gd4yvzjppamlifp6lfapwodwxnudswy2apwggyrsex7vsk5dlrda,1.832,2023-07-07T01:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001
jdxvxns4ekxfc3s6c63uysonhbcqilhu2jcprefj33xba7adhaca,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
kauwqkx5rlqpcx3i4nzhj6bi36xkouuxz5hxw7acev77lwzfajjq,0,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:db:orderweb-db2-1
bdeqycb23hi3tmnuce2q6jufzmlylkz3gz5fixpuk6sms76dk2pq,5.9046576696,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-3cb43119-6069-e2f3-1d12-e00d34584980
